year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2001,,-50.833333333333485,11.166666666666515,-24.666666666666742,-39.16666666666674,247.0,69.66666666666652,91.83333333333326,80.66666666666652,153.83333333333326,157.83333333333326,63.83333333333326,-101.33333333333348,-214.66666666666674,-236.5000000000001,146.5,163.16666666666652,117.0,10.666666666666515,42.0,-18.166666666666742,-170.33333333333348,-212.0000000000001,-187.33333333333337,-8.166666666666742,21.166666666666515
2002,,-121.83333333333348,-51.833333333333485,-55.5,-88.83333333333348,-46.16666666666674,-143.16666666666674,16.5,14.0,21.333333333333258,-13.333333333333485,-96.5,-65.16666666666674,-138.0,-205.5000000000001,215.33333333333326,322.6666666666665,228.83333333333326,-92.0,-75.0,-106.5,-169.0,-232.66666666666674,-146.83333333333348,-402.0000000000001,-476.0000000000001
2003,,31.5,137.83333333333326,62.83333333333326,3.3333333333332575,-82.83333333333348,-185.5000000000001,-112.0,-107.16666666666674,-47.66666666666674,-318.66666666666674,-333.33333333333337,-280.66666666666674,-372.0000000000001,-378.0000000000001,-416.0000000000001,-335.0000000000001,-391.33333333333337,-136.33333333333348,-94.66666666666674,-67.5,-195.5000000000001,-229.83333333333337,-224.33333333333337,-180.33333333333337,-188.16666666666674
2004,,-406.0000000000001,-317.83333333333337,-65.5,-75.5,-197.16666666666674,-305.66666666666674,-27.833333333333485,6.5,52.0,-155.0,-262.0000000000001,-48.0,-122.5,-180.33333333333337,-102.83333333333348,3.666666666666515,-100.83333333333348,135.16666666666652,165.66666666666652,61.166666666666515,8.833333333333258,-108.0,-91.66666666666674,-239.33333333333337,-141.16666666666674
2005,,-371.33333333333337,-300.66666666666674,-106.0,-184.0000000000001,19.166666666666515,-87.5,-272.33333333333337,-268.83333333333337,-218.66666666666674,-95.66666666666674,-101.33333333333348,-7.833333333333485,-147.66666666666674,-162.5,-195.33333333333337,-97.16666666666674,-220.83333333333337,35.83333333333326,18.666666666666515,12.166666666666515,-145.33333333333348,-273.33333333333337,-278.33333333333337,-301.5000000000001,-300.16666666666674
2006,,47.666666666666515,-210.5000000000001,-29.0,72.5,-120.33333333333348,-494.0000000000001,-11.5,181.83333333333326,102.66666666666652,-324.5000000000001,275.33333333333326,-55.333333333333485,-348.83333333333337,-481.0000000000001,272.0,152.5,258.83333333333326,-324.16666666666674,267.1666666666665,-305.5000000000001,67.16666666666652,-447.66666666666674,77.5,-86.83333333333348,221.16666666666652
2007,,61.5,-153.16666666666674,-287.83333333333337,196.0,20.5,-307.5000000000001,-310.83333333333337,-25.833333333333485,229.0,-149.66666666666674,-49.833333333333485,-269.83333333333337,401.0,-394.5000000000001,-462.0000000000001,-100.16666666666674,187.33333333333326,-81.66666666666674,181.5,-68.16666666666674,-272.16666666666674,-161.16666666666674,15.833333333333258,-106.0,-292.0000000000001
2008,,-76.33333333333348,207.66666666666652,-85.16666666666674,-73.5,-227.83333333333337,52.5,-21.166666666666742,-53.16666666666674,-313.33333333333337,-76.83333333333348,-72.33333333333348,-121.83333333333348,-81.83333333333348,194.0,39.166666666666515,-396.83333333333337,-96.16666666666674,-33.333333333333485,10.833333333333258,-423.16666666666674,177.33333333333326,-107.33333333333348,396.1666666666665,198.5,-370.33333333333337
2009,,-182.83333333333337,-171.0,-71.5,144.66666666666652,-622.6666666666667,6.166666666666515,95.66666666666652,-80.16666666666674,-366.66666666666674,-179.16666666666674,25.5,-61.333333333333485,247.0,-251.83333333333337,-330.33333333333337,-435.83333333333337,-148.5,211.66666666666652,-462.0000000000001,36.0,-488.66666666666674,75.0,864.4999999999998,-46.5,3.0
2010,,-110.5,137.66666666666652,-61.16666666666674,128.66666666666652,-219.0000000000001,-182.5000000000001,-522.1666666666667,-243.83333333333337,62.666666666666515,-237.5000000000001,-243.5000000000001,-464.66666666666674,-22.333333333333485,337.5,25.666666666666515,-542.1666666666667,-530.8333333333334,635.1666666666665,-13.333333333333485,23.333333333333258,-391.33333333333337,-76.16666666666674,293.1666666666665,-115.16666666666674,-66.16666666666674
2011,,-331.66666666666674,-419.0000000000001,-368.5000000000001,39.83333333333326,-2.333333333333485,-202.33333333333337,-128.83333333333348,-168.0,15.666666666666515,-183.0000000000001,1.5,-412.66666666666674,-52.833333333333485,331.1666666666665,105.66666666666652,-137.5,23.666666666666515,-193.33333333333337,-374.66666666666674,43.0,-291.0000000000001,398.83333333333326,-250.5000000000001,-66.33333333333348,-332.66666666666674
